id:ID,artistName,cancionId,comment,createdAt,fabricaDate,fabricaId,genre,isJinglazo:boolean,isJinglazoDelDia:boolean,isLive:boolean,isPrecario:boolean,isRepeat:boolean,songTitle,status,timestamp,title,updatedAt
,,,1:34:03 Árbol - El Fantasma,,,nxdEJKS-mRU,,,,,,,,,01:34:03,1:34:03 Árbol - El Fantasma,
,,,"1:38:32 Bob Marley - No Woman, No Cry ",,,nxdEJKS-mRU,,,,,,,,,01:38:32,"1:38:32 Bob Marley - No Woman, No Cry ",
,,,1:42:14 Dillom y Andrés Calamaro - Mi Peor Enemigo,,,nxdEJKS-mRU,,,,,,,,,01:42:14,1:42:14 Dillom y Andrés Calamaro - Mi Peor Enemigo,
,,,1:46:10 Ofelia,,,nxdEJKS-mRU,,,,,,,,,01:46:10,1:46:10 Ofelia,
,,,1:54:49 José Perales - Y Cómo Es Él?,,,nxdEJKS-mRU,,,,,,,,,01:54:49,1:54:49 José Perales - Y Cómo Es Él?,
,,,1:58:32 Babasónicos - Microdancing,,,nxdEJKS-mRU,,,,,,,,,01:58:32,1:58:32 Babasónicos - Microdancing,
,,,2:01:45 Rebord,,,nxdEJKS-mRU,,,,,,,,,02:01:45,2:01:45 Rebord,
,,,2:10:27 El Kuelgue - Circunvalación,,,nxdEJKS-mRU,,,,,,,,,02:10:27,2:10:27 El Kuelgue - Circunvalación,
,,,2:14:31 Ca7riel Y Paco Amoroso - El Único,,,nxdEJKS-mRU,,,,,,,,,02:14:31,2:14:31 Ca7riel Y Paco Amoroso - El Único,
,,,2:17:38 Resumen del año de Industria Nacional,,,nxdEJKS-mRU,,,,,,,,,02:17:38,2:17:38 Resumen del año de Industria Nacional,
,,,2:21:11 Patricio Rey y sus Redonditos De Ricota - Gualicho,,,nxdEJKS-mRU,,,,,,,,,02:21:11,2:21:11 Patricio Rey y sus Redonditos De Ricota - Gualicho,
,,,2:26:24 Patricio Rey y sus Redonditos De Ricota - Ji Ji Ji,,,nxdEJKS-mRU,,,,,,,,,02:26:24,2:26:24 Patricio Rey y sus Redonditos De Ricota - Ji Ji Ji,
,,,2:44:00 Leonard Cohen - Hallelujah,,,nxdEJKS-mRU,,,,,,,,,02:44:00,2:44:00 Leonard Cohen - Hallelujah,
,,,2:48:42 La Mafia Jinglera - Un Amor de Industria Nacional,,,nxdEJKS-mRU,,,,,,,,,02:48:42,2:48:42 La Mafia Jinglera - Un Amor de Industria Nacional,
,,,2:50:15 Damas Gratis - No Te Creas Tan Importante,,,nxdEJKS-mRU,,,,,,,,,02:50:15,2:50:15 Damas Gratis - No Te Creas Tan Importante,
,,,2:59 Laten Bolas - Bersuit Vergarabat (El Negro Andante),,,j0_VYx37wck,,,,,,,,,02:59,2:59 Laten Bolas - Bersuit Vergarabat (El Negro Andante),
,,,5:07 Cuando te Conocí - Andrés Calamaro (Octa),,,j0_VYx37wck,,,,,,,,,05:07,5:07 Cuando te Conocí - Andrés Calamaro (Octa),
,,,8:23 Luz de Marfil - Los Piojos (Mati Mowszet y Héctor Camaño),,,j0_VYx37wck,,,,,,,,,08:23,8:23 Luz de Marfil - Los Piojos (Mati Mowszet y Héctor Camaño),
,,,12:37 Tráfico Por Katmandú - Fito Páez (Juan Stagno) JINGLAZO,,,j0_VYx37wck,,,,,,,,,12:37,12:37 Tráfico Por Katmandú - Fito Páez (Juan Stagno) JINGLAZO,
,,,15:58 Tumbas de la Gloria - Fito Páez (Valen Larroy) JINGLAZO,,,j0_VYx37wck,,,,,,,,,15:58,15:58 Tumbas de la Gloria - Fito Páez (Valen Larroy) JINGLAZO,
,,,18:43 Chipi-Chipi - Charly Garcia (Marquitos) JINGLAZO,,,j0_VYx37wck,,,,,,,,,18:43,18:43 Chipi-Chipi - Charly Garcia (Marquitos) JINGLAZO,
,,,23:05 La Melodía de Dios - Tan Biónica JINGLAZO PRECARIO,,,j0_VYx37wck,,,,,,,,,23:05,23:05 La Melodía de Dios - Tan Biónica JINGLAZO PRECARIO,
,,,27:02 Brindis por Pierrot - Jaime (Lauti el Monje Cortoplacista),,,j0_VYx37wck,,,,,,,,,27:02:00,27:02 Brindis por Pierrot - Jaime (Lauti el Monje Cortoplacista),
,,,31:49 Por - Luis Alberto Spinetta (Nico Álvarez),,,j0_VYx37wck,,,,,,,,,31:49:00,31:49 Por - Luis Alberto Spinetta (Nico Álvarez),
,,,33:36 Por - Luis Alberto Spinetta (Marquitos),,,j0_VYx37wck,,,,,,,,,33:36:00,33:36 Por - Luis Alberto Spinetta (Marquitos),
,,,37:50 Just a Girl - No Doubt (Mariu Serrano),,,j0_VYx37wck,,,,,,,,,37:50:00,37:50 Just a Girl - No Doubt (Mariu Serrano),
,,,40:11 MINIMI - Dillom (Pedrillom),,,j0_VYx37wck,,,,,,,,,40:11:00,40:11 MINIMI - Dillom (Pedrillom),
,,,43:05 No Te Creas Tan Importante - Damas Gratis (Mariu Serrano y Blasito Ferrari) JINGLAZO,,,j0_VYx37wck,,,,,,,,,43:05:00,43:05 No Te Creas Tan Importante - Damas Gratis (Mariu Serrano y Blasito Ferrari) JINGLAZO,
,,,5:07 Ca7riel y Paco Amoroso - Cono Hielo   (Pedrillom),,,WMoHO8XweFA,,,,,,,,,05:07,5:07 Ca7riel y Paco Amoroso - Cono Hielo   (Pedrillom),
,,,8:21 La Delio Valdez - Negra ron y velas (Negro Andante),,,WMoHO8XweFA,,,,,,,,,08:21,8:21 La Delio Valdez - Negra ron y velas (Negro Andante),
,,,11:00 Adele - Rolling in the deep  (Mariu Serrano) JINGLAZO INCREIBLE,,,WMoHO8XweFA,,,,,,,,,11:00,11:00 Adele - Rolling in the deep  (Mariu Serrano) JINGLAZO INCREIBLE,
,,,14:13  Shania Twain - Man! I feel like a woman (Mariu Serrano),,,WMoHO8XweFA,,,,,,,,,14:13,14:13  Shania Twain - Man! I feel like a woman (Mariu Serrano),
,,,18:23  I'm your lady  - Céline Dion,,,WMoHO8XweFA,,,,,,,,,18:23,18:23  I'm your lady  - Céline Dion,
,,,22:23  Gene Vincent - Be pop a Lula (Maria Paula Godoy),,,WMoHO8XweFA,,,,,,,,,22:23,22:23  Gene Vincent - Be pop a Lula (Maria Paula Godoy),
,,,"25:14 Valeria Lynch - Me das cada día más. (Dan Breitman, Acapella) ",,,WMoHO8XweFA,,,,,,,,,25:14:00,"25:14 Valeria Lynch - Me das cada día más. (Dan Breitman, Acapella) ",
,,,26:46  Gardel - Cuesta Abajo . (Cortoplacista) JINGLAZO,,,WMoHO8XweFA,,,,,,,,,26:46:00,26:46  Gardel - Cuesta Abajo . (Cortoplacista) JINGLAZO,
,,,31:58  Calamaro - Cartas sin marcar,,,WMoHO8XweFA,,,,,,,,,31:58:00,31:58  Calamaro - Cartas sin marcar,
,,,35:25  Airbag - Por mil noches (Blasito Ferrari) JINGLAZO,,,WMoHO8XweFA,,,,,,,,,35:25:00,35:25  Airbag - Por mil noches (Blasito Ferrari) JINGLAZO,
,,,3:10 Pequeños Sueños - Árbol,,,aY3-Iv1W6zA,,,,,,,,,03:10,3:10 Pequeños Sueños - Árbol,
,,,5:48 Como un Cuento - Divididos (Lauti El Monje Cortoplacista),,,aY3-Iv1W6zA,,,,,,,,,05:48,5:48 Como un Cuento - Divididos (Lauti El Monje Cortoplacista),
,,,10:03 Jaguar House - Illya Kuryaki & The Valderramas (Aguante el Garrahan),,,aY3-Iv1W6zA,,,,,,,,,10:03,10:03 Jaguar House - Illya Kuryaki & The Valderramas (Aguante el Garrahan),
,,,13:13 El Viejo De Arriba - Bersuit Vergarabat (El Negro Andante) JINGLAZO,,,aY3-Iv1W6zA,,,,,,,,,13:13,13:13 El Viejo De Arriba - Bersuit Vergarabat (El Negro Andante) JINGLAZO,
,,,17:03 Zapatos Rotos - Los Náufragos (Fabi JVK) JINGLAZO,,,aY3-Iv1W6zA,,,,,,,,,17:03,17:03 Zapatos Rotos - Los Náufragos (Fabi JVK) JINGLAZO,
,,,20:51 El Sueño del Pibe - Juan Puey (Octa),,,aY3-Iv1W6zA,,,,,,,,,20:51,20:51 El Sueño del Pibe - Juan Puey (Octa),
,,,23:25 Garganta con Arena - Cacho Castaña (Mariu Serrano),,,aY3-Iv1W6zA,,,,,,,,,23:25,23:25 Garganta con Arena - Cacho Castaña (Mariu Serrano),
,,,25:34 Penumbras - Sandro (Blasito Ferrari),,,aY3-Iv1W6zA,,,,,,,,,25:34:00,25:34 Penumbras - Sandro (Blasito Ferrari),
,,,30:36 As Long As You Love Me - Backstreet Boys (Marquitos) JINGLAZO,,,aY3-Iv1W6zA,,,,,,,,,30:36:00,30:36 As Long As You Love Me - Backstreet Boys (Marquitos) JINGLAZO,
,,,33:22 Ahora Te Puedes Marchar - Luis Miguel (El equipo de redes de Gelatina) JINGLAZO,,,aY3-Iv1W6zA,,,,,,,,,33:22:00,33:22 Ahora Te Puedes Marchar - Luis Miguel (El equipo de redes de Gelatina) JINGLAZO,
,,,36:33 Una Lágrima Sobre el Teléfono - Paz Martínez (Lucas Niro) JINGLAZO DEL DÍA!!,,,aY3-Iv1W6zA,,,,,,,,,36:33:00,36:33 Una Lágrima Sobre el Teléfono - Paz Martínez (Lucas Niro) JINGLAZO DEL DÍA!!,
,,,"39:48 La que Puede, Puede - Ca7riel y Paco Amoroso (Pedrillom) ",,,aY3-Iv1W6zA,,,,,,,,,39:48:00,"39:48 La que Puede, Puede - Ca7riel y Paco Amoroso (Pedrillom) ",
,,,43:54 Traición - Miranda!,,,aY3-Iv1W6zA,,,,,,,,,43:54:00,43:54 Traición - Miranda!,
,,,46:20 La Cancioncita - La Delio Valdez,,,aY3-Iv1W6zA,,,,,,,,,46:20:00,46:20 La Cancioncita - La Delio Valdez,
,,,1:28 Buen Día Benito - El Cuarteto de Nos (Octa),,,bNZhHKCNH4k,,,,,,,,,01:28,1:28 Buen Día Benito - El Cuarteto de Nos (Octa),
,,,3:42 Al Lado del Camino - Fito Páez (Lauri El Monje Cortoplacista),,,bNZhHKCNH4k,,,,,,,,,03:42,3:42 Al Lado del Camino - Fito Páez (Lauri El Monje Cortoplacista),
,,,8:16 Tema de Piluso - Fito Páez JINGLAZO,,,bNZhHKCNH4k,,,,,,,,,08:16,8:16 Tema de Piluso - Fito Páez JINGLAZO,
,,,11:31 Yendo de la Cama al Living - Charly García JINGLAZO,,,bNZhHKCNH4k,,,,,,,,,11:31,11:31 Yendo de la Cama al Living - Charly García JINGLAZO,
,,,13:50 El País de la Libertad - León Gieco (Juan Mitidieri) JINGLAZO,,,bNZhHKCNH4k,,,,,,,,,13:50,13:50 El País de la Libertad - León Gieco (Juan Mitidieri) JINGLAZO,
,,,17:19 Take My Breath Away - Berlin (Mariu Serrano) JINGLAZO,,,bNZhHKCNH4k,,,,,,,,,17:19,17:19 Take My Breath Away - Berlin (Mariu Serrano) JINGLAZO,
,,,21:11 Capullito de Alelí - Caetano Veloso (El Negro Andante) JINGLAZO,,,bNZhHKCNH4k,,,,,,,,,21:11,21:11 Capullito de Alelí - Caetano Veloso (El Negro Andante) JINGLAZO,
,,,23:35 El Cantante - Héctor Lavoe (El Negro Andante),,,bNZhHKCNH4k,,,,,,,,,23:35,23:35 El Cantante - Héctor Lavoe (El Negro Andante),
,,,25:06 La Rubia del Avión - Los Ladrones Sueltos (Marquitos) JINGLAZO!!,,,bNZhHKCNH4k,,,,,,,,,25:06:00,25:06 La Rubia del Avión - Los Ladrones Sueltos (Marquitos) JINGLAZO!!,
,,,27:46 Demasiadas Mujeres - C Tangana (Pedrillom),,,bNZhHKCNH4k,,,,,,,,,27:46:00,27:46 Demasiadas Mujeres - C Tangana (Pedrillom),
,,,30:32 Maquillada en la Cama - Juliana Gattas (Mariu Serrano),,,bNZhHKCNH4k,,,,,,,,,30:32:00,30:32 Maquillada en la Cama - Juliana Gattas (Mariu Serrano),
,,,34:04 Si No Le Contesto - Plan B (Pedrillom),,,bNZhHKCNH4k,,,,,,,,,34:04:00,34:04 Si No Le Contesto - Plan B (Pedrillom),
,,,38:36 Quien se ha Tomado Todo el Vino - La Mona Jiménez JINGLAZO,,,bNZhHKCNH4k,,,,,,,,,38:36:00,38:36 Quien se ha Tomado Todo el Vino - La Mona Jiménez JINGLAZO,
,,,1:57 Andar Conmigo - Julieta Venegas (Mariu Serrano),,,nqqqxhd5ytw,,,,,,,,,01:57,1:57 Andar Conmigo - Julieta Venegas (Mariu Serrano),
,,,4:01 Isla - Leo García (Lauti El Monje Cortoplacista),,,nqqqxhd5ytw,,,,,,,,,04:01,4:01 Isla - Leo García (Lauti El Monje Cortoplacista),
,,,6:30 Voces - Miranda! (@lucasniro230),,,nqqqxhd5ytw,,,,,,,,,06:30,6:30 Voces - Miranda! (@lucasniro230),
,,,9:10 Pecados para Dos - Virus (Juan Stagno),,,nqqqxhd5ytw,,,,,,,,,09:10,9:10 Pecados para Dos - Virus (Juan Stagno),
,,,11:49 Cuando Pase el Temblor - Soda Stereo (Blasito Ferrari),,,nqqqxhd5ytw,,,,,,,,,11:49,11:49 Cuando Pase el Temblor - Soda Stereo (Blasito Ferrari),
,,,14:55 Aquella Solitaria Vaca Cubana - Patricio Rey y sus Redonditos de Ricota (Marquitos) JINGLAZO,,,nqqqxhd5ytw,,,,,,,,,14:55,14:55 Aquella Solitaria Vaca Cubana - Patricio Rey y sus Redonditos de Ricota (Marquitos) JINGLAZO,
,,,19:47 Ojo con los Orozco - León Gieco (El Negro Andante) JINGLAZO DEL DIA!,,,nqqqxhd5ytw,,,,,,,,,19:47,19:47 Ojo con los Orozco - León Gieco (El Negro Andante) JINGLAZO DEL DIA!,
,,,25:46 Tres Agujas (feat. Luis Alberto Spinetta) - Lito Vitale (Pedrillom),,,nqqqxhd5ytw,,,,,,,,,25:46:00,25:46 Tres Agujas (feat. Luis Alberto Spinetta) - Lito Vitale (Pedrillom),
,,,29:06 Hasta Siempre - Nathalie Cardone,,,nqqqxhd5ytw,,,,,,,,,29:06:00,29:06 Hasta Siempre - Nathalie Cardone,
,,,31:19 El Cuarto de Tula - Buena Vista Social Club (María Paula Godoy) JINGLAZO,,,nqqqxhd5ytw,,,,,,,,,31:19:00,31:19 El Cuarto de Tula - Buena Vista Social Club (María Paula Godoy) JINGLAZO,
,,,33:41 Balada para un Loco - Astor Piazzolla (Mariu Serrano),,,nqqqxhd5ytw,,,,,,,,,33:41:00,33:41 Balada para un Loco - Astor Piazzolla (Mariu Serrano),
,,,38:38 Un Velero Llamado Libertad - José Luis Perales,,,nqqqxhd5ytw,,,,,,,,,38:38:00,38:38 Un Velero Llamado Libertad - José Luis Perales,
,,,40:26 Pizza Conmigo - Alfredo Casero JINGLAZO PRECARIO,,,nqqqxhd5ytw,,,,,,,,,40:26:00,40:26 Pizza Conmigo - Alfredo Casero JINGLAZO PRECARIO,
,,,42:55 Ojo con los Orozco - León Gieco (El Negro Andante),,,nqqqxhd5ytw,,,,,,,,,42:55:00,42:55 Ojo con los Orozco - León Gieco (El Negro Andante),
,,,2:38 McFly - Ca7riel (Blasito),,,yKDE_Q0Lfsk,,,,,,,,,02:38,2:38 McFly - Ca7riel (Blasito),
,,,5:29 Ya Lo Sabía - Miranda,,,yKDE_Q0Lfsk,,,,,,,,,05:29,5:29 Ya Lo Sabía - Miranda,
,,,8:14 Another One Bites the Dust - Queen (@laguitarranosemancha) JINGLAZO DEL DIA,,,yKDE_Q0Lfsk,,,,,,,,,08:14,8:14 Another One Bites the Dust - Queen (@laguitarranosemancha) JINGLAZO DEL DIA,
,,,10:24 Blumana - El Negro Rada,,,yKDE_Q0Lfsk,,,,,,,,,10:24,10:24 Blumana - El Negro Rada,
,,,"13:37 Vivo por Ella - Andrea Bocelli & Marta Sánchez (Mariu, Marquitos y Blasito) JINGLAZO!!!!",,,yKDE_Q0Lfsk,,,,,,,,,13:37,"13:37 Vivo por Ella - Andrea Bocelli & Marta Sánchez (Mariu, Marquitos y Blasito) JINGLAZO!!!!",
,,,20:22 Ruby Tuesday - The Rolling Stones JINGLAZO,,,yKDE_Q0Lfsk,,,,,,,,,20:22,20:22 Ruby Tuesday - The Rolling Stones JINGLAZO,
,,,23:24 Mañana en el Abasto - SUMO (Lauti El Monje Cortoplacista),,,yKDE_Q0Lfsk,,,,,,,,,23:24,23:24 Mañana en el Abasto - SUMO (Lauti El Monje Cortoplacista),
,,,26:56 Sacrificio y Rock and Roll - Pier (Octa) JINGLAZO,,,yKDE_Q0Lfsk,,,,,,,,,26:56:00,26:56 Sacrificio y Rock and Roll - Pier (Octa) JINGLAZO,
,,,29:16 Para No Verte Más - La Mosca Tsé-Tsé JINGLAZO,,,yKDE_Q0Lfsk,,,,,,,,,29:16:00,29:16 Para No Verte Más - La Mosca Tsé-Tsé JINGLAZO,
,,,"31:11 Atorrante - Emanero, Ulises Bueno, Migrantes, Los Palmeras",,,yKDE_Q0Lfsk,,,,,,,,,31:11:00,"31:11 Atorrante - Emanero, Ulises Bueno, Migrantes, Los Palmeras",
,,,33:22 RKT - L-Gante (Pedrillom) JINGLAZO!!!!,,,yKDE_Q0Lfsk,,,,,,,,,33:22:00,33:22 RKT - L-Gante (Pedrillom) JINGLAZO!!!!,
,,,36:46 Na de Na - Ángel & Khriz JINGLAZO PRECARIO,,,yKDE_Q0Lfsk,,,,,,,,,36:46:00,36:46 Na de Na - Ángel & Khriz JINGLAZO PRECARIO,
,,,39:11 La Güera Salomé - Lía Crucet (Mariu Serrano) JINGLAZO,,,yKDE_Q0Lfsk,,,,,,,,,39:11:00,39:11 La Güera Salomé - Lía Crucet (Mariu Serrano) JINGLAZO,
,,,2:03 The Show Must Go On - Queen (El Negro Andante),,,IKGJyG56a3Y,,,,,,,,,02:03,2:03 The Show Must Go On - Queen (El Negro Andante),
,,,5:45 Rain III - Trueno (Pedrillom),,,IKGJyG56a3Y,,,,,,,,,05:45,5:45 Rain III - Trueno (Pedrillom),
,,,9:32 Toma que Toma - Las Ketchup JINGLAZO PRECARIO,,,IKGJyG56a3Y,,,,,,,,,09:32,9:32 Toma que Toma - Las Ketchup JINGLAZO PRECARIO,
,,,11:36 El Único - Ca7riel y Paco Amoroso JINGLE DEL DÍA,,,IKGJyG56a3Y,,,,,,,,,11:36,11:36 El Único - Ca7riel y Paco Amoroso JINGLE DEL DÍA,
,,,15:09 Deléctrico - Babasónicos (Blasito Ferrari y Flor Halfon) JINGLAZO,,,IKGJyG56a3Y,,,,,,,,,15:09,15:09 Deléctrico - Babasónicos (Blasito Ferrari y Flor Halfon) JINGLAZO,
,,,17:53 El Colmo - Babasónicos (El Monje Cortoplacista),,,IKGJyG56a3Y,,,,,,,,,17:53,17:53 El Colmo - Babasónicos (El Monje Cortoplacista),
,,,20:19 Que Será - Chico Buarque y Milton Nascimiento (María Paula Godoy y Cortoplacista),,,IKGJyG56a3Y,,,,,,,,,20:19,20:19 Que Será - Chico Buarque y Milton Nascimiento (María Paula Godoy y Cortoplacista),
,,,23:24 Ojos de Cielo - Víctor Heredia  (Marquitos) JINGLAZO,,,IKGJyG56a3Y,,,,,,,,,23:24,23:24 Ojos de Cielo - Víctor Heredia  (Marquitos) JINGLAZO,
,,,27:13 No Quiero Ser Más tu Amigo - César “Banana” Pueyrredon JINGLAZO,,,IKGJyG56a3Y,,,,,,,,,27:13:00,27:13 No Quiero Ser Más tu Amigo - César “Banana” Pueyrredon JINGLAZO,
,,,31:06 Rompela - Charly García,,,IKGJyG56a3Y,,,,,,,,,31:06:00,31:06 Rompela - Charly García,
,,,33:00 Homero - Viejas Locas (Octa),,,IKGJyG56a3Y,,,,,,,,,33:00:00,33:00 Homero - Viejas Locas (Octa),
,,,35:35 Cartas Sin Marcar - Andrés Calamaro,,,IKGJyG56a3Y,,,,,,,,,35:35:00,35:35 Cartas Sin Marcar - Andrés Calamaro,
,,,38:03 Yo Te Quiero Dar - La Mosca Tsé-Tsé,,,IKGJyG56a3Y,,,,,,,,,38:03:00,38:03 Yo Te Quiero Dar - La Mosca Tsé-Tsé,
,,,40:11 El Único - Ca7riel y Paco Amoroso JINGLE DEL DÍA,,,IKGJyG56a3Y,,,,,,,,,40:11:00,40:11 El Único - Ca7riel y Paco Amoroso JINGLE DEL DÍA,
,,,2:10 - Mariu Serrano - Fanatico - Lali,,,EkKvDI3HovM,,,,,,,,,02:10,2:10 - Mariu Serrano - Fanatico - Lali,
,,,6:00 Desconocido - Pinguinos en la cama - Arjona,,,EkKvDI3HovM,,,,,,,,,06:00,6:00 Desconocido - Pinguinos en la cama - Arjona,
,,,9:58 Desconocido - Despues de ti - Lerner,,,EkKvDI3HovM,,,,,,,,,09:58,9:58 Desconocido - Despues de ti - Lerner,
,,,12:15 Cortoplacista - Cadaver exquisito - Fito,,,EkKvDI3HovM,,,,,,,,,12:15,12:15 Cortoplacista - Cadaver exquisito - Fito,
,,,15:43 Pedrillom - A la mierda - Ska-P,,,EkKvDI3HovM,,,,,,,,,15:43,15:43 Pedrillom - A la mierda - Ska-P,
,,,19:32 Octavio - Te la vamos a dar - Intoxicados,,,EkKvDI3HovM,,,,,,,,,19:32,19:32 Octavio - Te la vamos a dar - Intoxicados,
,,,22:07 Emilio - La bestia pop - Patricio Rey y sus redonditos de ricota,,,EkKvDI3HovM,,,,,,,,,22:07,22:07 Emilio - La bestia pop - Patricio Rey y sus redonditos de ricota,
,,,24:00 El campeon - Mariposa Pontiac/Rock del Pais - Patricio Rey y sus redonditos de ricota,,,EkKvDI3HovM,,,,,,,,,24:00:00,24:00 El campeon - Mariposa Pontiac/Rock del Pais - Patricio Rey y sus redonditos de ricota,
,,,27:20 Blasito - Vencedores Vencidos - Patricio Rey y sus redonditos de ricota,,,EkKvDI3HovM,,,,,,,,,27:20:00,27:20 Blasito - Vencedores Vencidos - Patricio Rey y sus redonditos de ricota,
,,,30:48 Nico Alvarez - Gualicho - Patricio Rey y sus redonditos de ricota (JINGLE DEL DIA),,,EkKvDI3HovM,,,,,,,,,30:48:00,30:48 Nico Alvarez - Gualicho - Patricio Rey y sus redonditos de ricota (JINGLE DEL DIA),
,,,35:59 El negro andante - Jijiji - Patricio Rey y sus redonditos de ricota,,,EkKvDI3HovM,,,,,,,,,35:59:00,35:59 El negro andante - Jijiji - Patricio Rey y sus redonditos de ricota,
,,,4:02 Who Can It Be Now - Men at Work,,,n0Tsw7Qr2hU,,,,,,,,,04:02,4:02 Who Can It Be Now - Men at Work,
,,,6:05 Sex Bomb - Tom Jones JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,06:05,6:05 Sex Bomb - Tom Jones JINGLAZO,
,,,8:55 Crazy in Love - Beyoncé (Mariu Serrano) JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,08:55,8:55 Crazy in Love - Beyoncé (Mariu Serrano) JINGLAZO,
,,,12:15 Mr President - Coco Jambo,,,n0Tsw7Qr2hU,,,,,,,,,12:15,12:15 Mr President - Coco Jambo,
,,,14:14 Minutos - Ricardo Arjona (Fran Sánchez),,,n0Tsw7Qr2hU,,,,,,,,,14:14,14:14 Minutos - Ricardo Arjona (Fran Sánchez),
,,,17:02 Brother Louie - Modern Talking JINGLAZO PRECARIO,,,n0Tsw7Qr2hU,,,,,,,,,17:02,17:02 Brother Louie - Modern Talking JINGLAZO PRECARIO,
,,,19:11 Canción con Todos - César Isella (Maria Paula Godoy) JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,19:11,19:11 Canción con Todos - César Isella (Maria Paula Godoy) JINGLAZO,
,,,22:09 Filosofía Barata y Zapatos de Goma - Charly García (El Monje Cortoplacista) JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,22:09,22:09 Filosofía Barata y Zapatos de Goma - Charly García (El Monje Cortoplacista) JINGLAZO,
,,,26:52 Cuando No Estás - Andrés Calamaro (Marquitos),,,n0Tsw7Qr2hU,,,,,,,,,26:52:00,26:52 Cuando No Estás - Andrés Calamaro (Marquitos),
,,,32:30 Matador - Los Fabulosos Cadillacs JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,32:30:00,32:30 Matador - Los Fabulosos Cadillacs JINGLAZO,
,,,35:12 Auto Rojo - Vilma Palma e Vampiros (Blasito Ferrari) JINGLAZO DEL DIA,,,n0Tsw7Qr2hU,,,,,,,,,35:12:00,35:12 Auto Rojo - Vilma Palma e Vampiros (Blasito Ferrari) JINGLAZO DEL DIA,
,,,40:42 El Vals del Obrero - Ska-P (Pedrillom) JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,40:42:00,40:42 El Vals del Obrero - Ska-P (Pedrillom) JINGLAZO,
,,,44:02 La Felicidad - Palito Ortega JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,44:02:00,44:02 La Felicidad - Palito Ortega JINGLAZO,
,,,47:15 Te Voy a Romper el Or… - Yayo y el Cuarteto Obrero,,,n0Tsw7Qr2hU,,,,,,,,,47:15:00,47:15 Te Voy a Romper el Or… - Yayo y el Cuarteto Obrero,
,,,51:27 La Marca de la Gorra - Mala Fama (El Negro Andante) JINGLAZO,,,n0Tsw7Qr2hU,,,,,,,,,51:27:00,51:27 La Marca de la Gorra - Mala Fama (El Negro Andante) JINGLAZO,
,,,1:24 Estadio Azteca - Andrés Calamaro (Blasito Ferrari),,,DV89OTRg1qs,,,,,,,,,01:24,1:24 Estadio Azteca - Andrés Calamaro (Blasito Ferrari),
,,,4:19 Par Mil - Divididos (Fran Sánchez),,,DV89OTRg1qs,,,,,,,,,04:19,4:19 Par Mil - Divididos (Fran Sánchez),
,,,6:47 No te Creo - Gustavo Cerati (El Monje Cortoplacista),,,DV89OTRg1qs,,,,,,,,,06:47,6:47 No te Creo - Gustavo Cerati (El Monje Cortoplacista),
,,,9:24 Campanas en la Noche - Los Tipitos (La Cope y Fran Sánchez) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,09:24,9:24 Campanas en la Noche - Los Tipitos (La Cope y Fran Sánchez) JINGLAZO,
,,,13:00 Los Caminos de la Vida - Vicentico - Meta-jingle con El Marido de Pampita (Natalia Fernández) JINGLAZO PRECARIO,,,DV89OTRg1qs,,,,,,,,,13:00,13:00 Los Caminos de la Vida - Vicentico - Meta-jingle con El Marido de Pampita (Natalia Fernández) JINGLAZO PRECARIO,
,,,15:13 Saludo a la Bandera - Leopoldo Corretjer (María Paula Godoy) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,15:13,15:13 Saludo a la Bandera - Leopoldo Corretjer (María Paula Godoy) JINGLAZO,
,,,17:39 La Cobra - J Mena (Mariu Serrano) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,17:39,17:39 La Cobra - J Mena (Mariu Serrano) JINGLAZO,
,,,20:40 Loba - Shakira (Bruno Mogui y Camila Ciarma),,,DV89OTRg1qs,,,,,,,,,20:40,20:40 Loba - Shakira (Bruno Mogui y Camila Ciarma),
,,,23:01 Sangria - Wos y Trueno (Pedrillom y Blasito Ferrari) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,23:01,23:01 Sangria - Wos y Trueno (Pedrillom y Blasito Ferrari) JINGLAZO,
,,,26:57 Sweet Dreams are Made of This - Eurythmics (Mariu Serrano) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,26:57:00,26:57 Sweet Dreams are Made of This - Eurythmics (Mariu Serrano) JINGLAZO,
,,,30:21 In the Navy - Village People (Flavio Jorge González) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,30:21:00,30:21 In the Navy - Village People (Flavio Jorge González) JINGLAZO,
,,,33:41 Los Domingos - Sergio Denis (El Negro Andante) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,33:41:00,33:41 Los Domingos - Sergio Denis (El Negro Andante) JINGLAZO,
